dataset = CIFAR10
model = SortHybridModel(depth=7,width=5120,hidden=512,scalar=True,dropout=0.6)
loss = ce_hinge(lam0=1.0,lam_end=0.01)
p_start = 8.0
p_end = 1000.0
eps_train = 0.03451
eps_test = 0.03137
eps_smooth = 0.4
epochs = 0,500,200,2950,3000
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 3
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(32, 32), padding=3)
    RandomHorizontalFlip(p=0.5)
    ToTensor()
    Normalize(mean=[0.4914 0.4822 0.4465], std=[0.2009, 0.2009, 0.2009])
)
SortHybridModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=3072, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
  )
  (fc_linear): BoundSequential(
    (0): BoundLinear(in_features=5120, out_features=512, bias=True)
    (1): BoundTanh()
  )
  (fc_final): BoundFinalLinear(in_features=512, out_features=10, bias=True)
)
number of params:  123213323
Epoch 1943:  train loss 0.4240   train acc 0.5349   worst 0.3545   lr 0.0055   p 170.67   eps 0.1718   mix 0.0540   time 13.34
Epoch 1944:  train loss 0.4146   train acc 0.5329   worst 0.3571   lr 0.0055   p 170.97   eps 0.1718   mix 0.0539   time 13.38
Epoch 1945:  train loss 0.4199   train acc 0.5348   worst 0.3552   lr 0.0055   p 171.27   eps 0.1718   mix 0.0538   time 13.35
Epoch 1946:  train loss 0.4170   train acc 0.5354   worst 0.3601   lr 0.0055   p 171.57   eps 0.1718   mix 0.0537   time 13.38
Epoch 1947:  train loss 0.4210   train acc 0.5352   worst 0.3575   lr 0.0055   p 171.87   eps 0.1718   mix 0.0536   time 13.39
Epoch 1948:  train loss 0.4135   train acc 0.5325   worst 0.3598   lr 0.0055   p 172.17   eps 0.1718   mix 0.0535   time 13.38
Epoch 1949:  train loss 0.4201   train acc 0.5348   worst 0.3562   lr 0.0055   p 172.47   eps 0.1718   mix 0.0535   time 13.39
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1949:  clean acc 0.5377   certified acc 0.3814   time 48.78
Calculating metrics for SortNet on test set
Epoch 1949:  clean acc 0.5304   certified acc 0.3759   time 9.24
Epoch 1950:  train loss 0.4157   train acc 0.5317   worst 0.3549   lr 0.0055   p 172.78   eps 0.1718   mix 0.0534   time 13.43
Epoch 1951:  train loss 0.4155   train acc 0.5322   worst 0.3563   lr 0.0055   p 173.08   eps 0.1718   mix 0.0533   time 13.45
Epoch 1952:  train loss 0.4188   train acc 0.5348   worst 0.3575   lr 0.0054   p 173.39   eps 0.1718   mix 0.0532   time 13.35
Epoch 1953:  train loss 0.4173   train acc 0.5323   worst 0.3555   lr 0.0054   p 173.69   eps 0.1718   mix 0.0531   time 13.38
Epoch 1954:  train loss 0.4161   train acc 0.5333   worst 0.3566   lr 0.0054   p 174.00   eps 0.1718   mix 0.0530   time 13.39
Epoch 1955:  train loss 0.4177   train acc 0.5351   worst 0.3576   lr 0.0054   p 174.30   eps 0.1718   mix 0.0529   time 13.35
Epoch 1956:  train loss 0.4199   train acc 0.5343   worst 0.3568   lr 0.0054   p 174.61   eps 0.1718   mix 0.0528   time 13.39
Epoch 1957:  train loss 0.4151   train acc 0.5329   worst 0.3564   lr 0.0054   p 174.91   eps 0.1718   mix 0.0527   time 13.38
Epoch 1958:  train loss 0.4140   train acc 0.5314   worst 0.3562   lr 0.0054   p 175.22   eps 0.1718   mix 0.0527   time 13.43
Epoch 1959:  train loss 0.4166   train acc 0.5343   worst 0.3594   lr 0.0054   p 175.53   eps 0.1718   mix 0.0526   time 13.46
Epoch 1960:  train loss 0.4137   train acc 0.5314   worst 0.3552   lr 0.0054   p 175.84   eps 0.1718   mix 0.0525   time 13.37
Epoch 1961:  train loss 0.4195   train acc 0.5343   worst 0.3576   lr 0.0054   p 176.15   eps 0.1718   mix 0.0524   time 13.32
Epoch 1962:  train loss 0.4155   train acc 0.5319   worst 0.3557   lr 0.0053   p 176.46   eps 0.1718   mix 0.0523   time 13.34
Epoch 1963:  train loss 0.4163   train acc 0.5337   worst 0.3568   lr 0.0053   p 176.77   eps 0.1718   mix 0.0522   time 13.34
Epoch 1964:  train loss 0.4136   train acc 0.5311   worst 0.3575   lr 0.0053   p 177.08   eps 0.1718   mix 0.0521   time 13.33
Epoch 1965:  train loss 0.4145   train acc 0.5324   worst 0.3566   lr 0.0053   p 177.39   eps 0.1718   mix 0.0520   time 13.27
Epoch 1966:  train loss 0.4185   train acc 0.5347   worst 0.3575   lr 0.0053   p 177.70   eps 0.1718   mix 0.0520   time 13.33
Epoch 1967:  train loss 0.4110   train acc 0.5321   worst 0.3593   lr 0.0053   p 178.01   eps 0.1718   mix 0.0519   time 13.32
Epoch 1968:  train loss 0.4148   train acc 0.5344   worst 0.3580   lr 0.0053   p 178.33   eps 0.1718   mix 0.0518   time 13.34
Epoch 1969:  train loss 0.4178   train acc 0.5354   worst 0.3569   lr 0.0053   p 178.64   eps 0.1718   mix 0.0517   time 13.31
Epoch 1970:  train loss 0.4122   train acc 0.5326   worst 0.3590   lr 0.0053   p 178.95   eps 0.1718   mix 0.0516   time 13.30
Epoch 1971:  train loss 0.4131   train acc 0.5328   worst 0.3579   lr 0.0053   p 179.27   eps 0.1718   mix 0.0515   time 13.41
Epoch 1972:  train loss 0.4138   train acc 0.5346   worst 0.3600   lr 0.0053   p 179.58   eps 0.1718   mix 0.0514   time 13.34
Epoch 1973:  train loss 0.4174   train acc 0.5368   worst 0.3582   lr 0.0052   p 179.90   eps 0.1718   mix 0.0514   time 13.35
Epoch 1974:  train loss 0.4148   train acc 0.5335   worst 0.3559   lr 0.0052   p 180.21   eps 0.1718   mix 0.0513   time 13.32
Epoch 1975:  train loss 0.4148   train acc 0.5338   worst 0.3565   lr 0.0052   p 180.53   eps 0.1718   mix 0.0512   time 13.34
Epoch 1976:  train loss 0.4172   train acc 0.5352   worst 0.3571   lr 0.0052   p 180.85   eps 0.1718   mix 0.0511   time 13.35
Epoch 1977:  train loss 0.4131   train acc 0.5327   worst 0.3560   lr 0.0052   p 181.17   eps 0.1718   mix 0.0510   time 13.33
Epoch 1978:  train loss 0.4148   train acc 0.5346   worst 0.3569   lr 0.0052   p 181.48   eps 0.1718   mix 0.0509   time 13.39
Epoch 1979:  train loss 0.4113   train acc 0.5345   worst 0.3580   lr 0.0052   p 181.80   eps 0.1718   mix 0.0508   time 13.31
Epoch 1980:  train loss 0.4137   train acc 0.5342   worst 0.3575   lr 0.0052   p 182.12   eps 0.1718   mix 0.0508   time 13.37
Epoch 1981:  train loss 0.4141   train acc 0.5351   worst 0.3575   lr 0.0052   p 182.44   eps 0.1718   mix 0.0507   time 13.36
Epoch 1982:  train loss 0.4155   train acc 0.5349   worst 0.3585   lr 0.0052   p 182.76   eps 0.1718   mix 0.0506   time 13.42
Epoch 1983:  train loss 0.4164   train acc 0.5353   worst 0.3566   lr 0.0052   p 183.08   eps 0.1718   mix 0.0505   time 13.36
Epoch 1984:  train loss 0.4118   train acc 0.5349   worst 0.3597   lr 0.0051   p 183.41   eps 0.1718   mix 0.0504   time 13.37
Epoch 1985:  train loss 0.4096   train acc 0.5333   worst 0.3590   lr 0.0051   p 183.73   eps 0.1718   mix 0.0503   time 13.45
Epoch 1986:  train loss 0.4161   train acc 0.5349   worst 0.3569   lr 0.0051   p 184.05   eps 0.1718   mix 0.0502   time 13.33
Epoch 1987:  train loss 0.4133   train acc 0.5350   worst 0.3592   lr 0.0051   p 184.37   eps 0.1718   mix 0.0502   time 13.38
Epoch 1988:  train loss 0.4171   train acc 0.5375   worst 0.3587   lr 0.0051   p 184.70   eps 0.1718   mix 0.0501   time 13.34
Epoch 1989:  train loss 0.4158   train acc 0.5338   worst 0.3569   lr 0.0051   p 185.02   eps 0.1718   mix 0.0500   time 13.39
Epoch 1990:  train loss 0.4124   train acc 0.5329   worst 0.3566   lr 0.0051   p 185.35   eps 0.1718   mix 0.0499   time 13.40
Epoch 1991:  train loss 0.4112   train acc 0.5337   worst 0.3587   lr 0.0051   p 185.67   eps 0.1718   mix 0.0498   time 13.33
Epoch 1992:  train loss 0.4155   train acc 0.5362   worst 0.3575   lr 0.0051   p 186.00   eps 0.1718   mix 0.0497   time 13.37
Epoch 1993:  train loss 0.4125   train acc 0.5348   worst 0.3586   lr 0.0051   p 186.33   eps 0.1718   mix 0.0497   time 13.36
Epoch 1994:  train loss 0.4139   train acc 0.5362   worst 0.3575   lr 0.0051   p 186.65   eps 0.1718   mix 0.0496   time 13.40
Epoch 1995:  train loss 0.4141   train acc 0.5350   worst 0.3576   lr 0.0050   p 186.98   eps 0.1718   mix 0.0495   time 13.40
Epoch 1996:  train loss 0.4106   train acc 0.5352   worst 0.3611   lr 0.0050   p 187.31   eps 0.1718   mix 0.0494   time 13.42
Epoch 1997:  train loss 0.4086   train acc 0.5335   worst 0.3591   lr 0.0050   p 187.64   eps 0.1718   mix 0.0493   time 13.32
Epoch 1998:  train loss 0.4122   train acc 0.5334   worst 0.3560   lr 0.0050   p 187.97   eps 0.1718   mix 0.0492   time 13.29
Epoch 1999:  train loss 0.4118   train acc 0.5344   worst 0.3567   lr 0.0050   p 188.30   eps 0.1718   mix 0.0492   time 13.34
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1999:  clean acc 0.5409   certified acc 0.3813   time 48.51
Calculating metrics for SortNet on test set
Epoch 1999:  clean acc 0.5330   certified acc 0.3736   time 9.18
Epoch 2000:  train loss 0.4140   train acc 0.5359   worst 0.3569   lr 0.0050   p 188.63   eps 0.1718   mix 0.0491   time 13.32
Epoch 2001:  train loss 0.4113   train acc 0.5338   worst 0.3559   lr 0.0050   p 188.96   eps 0.1718   mix 0.0490   time 13.37
Epoch 2002:  train loss 0.4083   train acc 0.5323   worst 0.3572   lr 0.0050   p 189.29   eps 0.1718   mix 0.0489   time 13.36
Epoch 2003:  train loss 0.4085   train acc 0.5317   worst 0.3547   lr 0.0050   p 189.63   eps 0.1718   mix 0.0488   time 13.34
Epoch 2004:  train loss 0.4073   train acc 0.5339   worst 0.3597   lr 0.0050   p 189.96   eps 0.1718   mix 0.0488   time 13.36
Epoch 2005:  train loss 0.4114   train acc 0.5329   worst 0.3561   lr 0.0050   p 190.29   eps 0.1718   mix 0.0487   time 13.36
Epoch 2006:  train loss 0.4092   train acc 0.5337   worst 0.3573   lr 0.0049   p 190.63   eps 0.1718   mix 0.0486   time 13.40
Epoch 2007:  train loss 0.4121   train acc 0.5356   worst 0.3588   lr 0.0049   p 190.96   eps 0.1718   mix 0.0485   time 13.37
Epoch 2008:  train loss 0.4105   train acc 0.5339   worst 0.3580   lr 0.0049   p 191.30   eps 0.1718   mix 0.0484   time 13.36
Epoch 2009:  train loss 0.4090   train acc 0.5340   worst 0.3590   lr 0.0049   p 191.64   eps 0.1718   mix 0.0483   time 13.36
Epoch 2010:  train loss 0.4041   train acc 0.5326   worst 0.3602   lr 0.0049   p 191.97   eps 0.1718   mix 0.0483   time 13.42
Epoch 2011:  train loss 0.4111   train acc 0.5344   worst 0.3579   lr 0.0049   p 192.31   eps 0.1718   mix 0.0482   time 13.38
Epoch 2012:  train loss 0.4074   train acc 0.5340   worst 0.3572   lr 0.0049   p 192.65   eps 0.1718   mix 0.0481   time 13.41
Epoch 2013:  train loss 0.4106   train acc 0.5335   worst 0.3564   lr 0.0049   p 192.99   eps 0.1718   mix 0.0480   time 13.36
Epoch 2014:  train loss 0.4097   train acc 0.5341   worst 0.3576   lr 0.0049   p 193.33   eps 0.1718   mix 0.0479   time 13.37
Epoch 2015:  train loss 0.4106   train acc 0.5358   worst 0.3579   lr 0.0049   p 193.66   eps 0.1718   mix 0.0479   time 13.35
Epoch 2016:  train loss 0.4082   train acc 0.5333   worst 0.3586   lr 0.0049   p 194.01   eps 0.1718   mix 0.0478   time 13.34
Epoch 2017:  train loss 0.4108   train acc 0.5329   worst 0.3565   lr 0.0048   p 194.35   eps 0.1718   mix 0.0477   time 13.36
Epoch 2018:  train loss 0.4060   train acc 0.5318   worst 0.3575   lr 0.0048   p 194.69   eps 0.1718   mix 0.0476   time 13.41
Epoch 2019:  train loss 0.4064   train acc 0.5336   worst 0.3584   lr 0.0048   p 195.03   eps 0.1718   mix 0.0475   time 13.35
Epoch 2020:  train loss 0.4092   train acc 0.5343   worst 0.3587   lr 0.0048   p 195.37   eps 0.1718   mix 0.0475   time 13.36
Epoch 2021:  train loss 0.4095   train acc 0.5343   worst 0.3575   lr 0.0048   p 195.72   eps 0.1718   mix 0.0474   time 13.31
Epoch 2022:  train loss 0.4076   train acc 0.5324   worst 0.3568   lr 0.0048   p 196.06   eps 0.1718   mix 0.0473   time 13.38
Epoch 2023:  train loss 0.4060   train acc 0.5337   worst 0.3592   lr 0.0048   p 196.40   eps 0.1718   mix 0.0472   time 13.35
Epoch 2024:  train loss 0.4070   train acc 0.5333   worst 0.3587   lr 0.0048   p 196.75   eps 0.1718   mix 0.0471   time 13.40
Epoch 2025:  train loss 0.4040   train acc 0.5339   worst 0.3606   lr 0.0048   p 197.10   eps 0.1718   mix 0.0471   time 13.32
Epoch 2026:  train loss 0.4052   train acc 0.5322   worst 0.3563   lr 0.0048   p 197.44   eps 0.1718   mix 0.0470   time 13.32
Epoch 2027:  train loss 0.4034   train acc 0.5328   worst 0.3597   lr 0.0048   p 197.79   eps 0.1718   mix 0.0469   time 13.29
Epoch 2028:  train loss 0.4071   train acc 0.5330   worst 0.3572   lr 0.0047   p 198.14   eps 0.1718   mix 0.0468   time 13.33
Epoch 2029:  train loss 0.4133   train acc 0.5373   worst 0.3579   lr 0.0047   p 198.48   eps 0.1718   mix 0.0468   time 13.29
Epoch 2030:  train loss 0.4067   train acc 0.5350   worst 0.3599   lr 0.0047   p 198.83   eps 0.1718   mix 0.0467   time 13.30
Epoch 2031:  train loss 0.4084   train acc 0.5357   worst 0.3578   lr 0.0047   p 199.18   eps 0.1718   mix 0.0466   time 13.29
Epoch 2032:  train loss 0.4078   train acc 0.5353   worst 0.3588   lr 0.0047   p 199.53   eps 0.1718   mix 0.0465   time 13.30
Epoch 2033:  train loss 0.4079   train acc 0.5359   worst 0.3593   lr 0.0047   p 199.88   eps 0.1718   mix 0.0464   time 13.35
Epoch 2034:  train loss 0.4049   train acc 0.5349   worst 0.3599   lr 0.0047   p 200.23   eps 0.1718   mix 0.0464   time 13.35
Epoch 2035:  train loss 0.4044   train acc 0.5322   worst 0.3568   lr 0.0047   p 200.59   eps 0.1718   mix 0.0463   time 13.35
Epoch 2036:  train loss 0.4030   train acc 0.5347   worst 0.3598   lr 0.0047   p 200.94   eps 0.1718   mix 0.0462   time 13.35
Epoch 2037:  train loss 0.4067   train acc 0.5329   worst 0.3579   lr 0.0047   p 201.29   eps 0.1718   mix 0.0461   time 13.35
Epoch 2038:  train loss 0.4054   train acc 0.5356   worst 0.3607   lr 0.0047   p 201.65   eps 0.1718   mix 0.0461   time 13.39
Epoch 2039:  train loss 0.4063   train acc 0.5356   worst 0.3585   lr 0.0047   p 202.00   eps 0.1718   mix 0.0460   time 13.38
Epoch 2040:  train loss 0.4038   train acc 0.5330   worst 0.3584   lr 0.0046   p 202.35   eps 0.1718   mix 0.0459   time 13.40
Epoch 2041:  train loss 0.4089   train acc 0.5358   worst 0.3572   lr 0.0046   p 202.71   eps 0.1718   mix 0.0458   time 13.36
Epoch 2042:  train loss 0.4077   train acc 0.5353   worst 0.3577   lr 0.0046   p 203.07   eps 0.1718   mix 0.0457   time 13.36
Epoch 2043:  train loss 0.4073   train acc 0.5344   worst 0.3570   lr 0.0046   p 203.42   eps 0.1718   mix 0.0457   time 13.34
Epoch 2044:  train loss 0.4051   train acc 0.5334   worst 0.3592   lr 0.0046   p 203.78   eps 0.1718   mix 0.0456   time 13.37
Epoch 2045:  train loss 0.4071   train acc 0.5357   worst 0.3581   lr 0.0046   p 204.14   eps 0.1718   mix 0.0455   time 13.40
Epoch 2046:  train loss 0.4040   train acc 0.5345   worst 0.3598   lr 0.0046   p 204.50   eps 0.1718   mix 0.0454   time 13.40
Epoch 2047:  train loss 0.4027   train acc 0.5356   worst 0.3617   lr 0.0046   p 204.86   eps 0.1718   mix 0.0454   time 13.37
Epoch 2048:  train loss 0.4060   train acc 0.5349   worst 0.3594   lr 0.0046   p 205.22   eps 0.1718   mix 0.0453   time 13.37
Epoch 2049:  train loss 0.4084   train acc 0.5361   worst 0.3588   lr 0.0046   p 205.58   eps 0.1718   mix 0.0452   time 13.43
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 2049:  clean acc 0.5449   certified acc 0.3864   time 48.53
Calculating metrics for SortNet on test set
Epoch 2049:  clean acc 0.5357   certified acc 0.3783   time 9.18
Epoch 2050:  train loss 0.4080   train acc 0.5358   worst 0.3577   lr 0.0046   p 205.94   eps 0.1718   mix 0.0451   time 13.37
Epoch 2051:  train loss 0.4057   train acc 0.5341   worst 0.3569   lr 0.0045   p 206.30   eps 0.1718   mix 0.0451   time 13.43
Epoch 2052:  train loss 0.4064   train acc 0.5345   worst 0.3573   lr 0.0045   p 206.66   eps 0.1718   mix 0.0450   time 13.38
Epoch 2053:  train loss 0.4080   train acc 0.5380   worst 0.3594   lr 0.0045   p 207.03   eps 0.1718   mix 0.0449   time 13.37
Epoch 2054:  train loss 0.4056   train acc 0.5357   worst 0.3584   lr 0.0045   p 207.39   eps 0.1718   mix 0.0448   time 13.34
Epoch 2055:  train loss 0.4050   train acc 0.5355   worst 0.3588   lr 0.0045   p 207.75   eps 0.1718   mix 0.0448   time 13.32
Epoch 2056:  train loss 0.3997   train acc 0.5314   worst 0.3587   lr 0.0045   p 208.12   eps 0.1718   mix 0.0447   time 13.31
Epoch 2057:  train loss 0.4065   train acc 0.5354   worst 0.3583   lr 0.0045   p 208.49   eps 0.1718   mix 0.0446   time 13.39
Epoch 2058:  train loss 0.4040   train acc 0.5335   worst 0.3592   lr 0.0045   p 208.85   eps 0.1718   mix 0.0445   time 13.39
Epoch 2059:  train loss 0.4058   train acc 0.5355   worst 0.3594   lr 0.0045   p 209.22   eps 0.1718   mix 0.0445   time 13.35
Epoch 2060:  train loss 0.4031   train acc 0.5353   worst 0.3595   lr 0.0045   p 209.59   eps 0.1718   mix 0.0444   time 13.36
Epoch 2061:  train loss 0.4049   train acc 0.5357   worst 0.3596   lr 0.0045   p 209.95   eps 0.1718   mix 0.0443   time 13.31
Epoch 2062:  train loss 0.4053   train acc 0.5347   worst 0.3580   lr 0.0044   p 210.32   eps 0.1718   mix 0.0442   time 13.31
Epoch 2063:  train loss 0.4048   train acc 0.5361   worst 0.3602   lr 0.0044   p 210.69   eps 0.1718   mix 0.0442   time 13.37
Epoch 2064:  train loss 0.4045   train acc 0.5364   worst 0.3612   lr 0.0044   p 211.06   eps 0.1718   mix 0.0441   time 13.34
Epoch 2065:  train loss 0.4050   train acc 0.5360   worst 0.3587   lr 0.0044   p 211.43   eps 0.1718   mix 0.0440   time 13.36
Epoch 2066:  train loss 0.4028   train acc 0.5333   worst 0.3578   lr 0.0044   p 211.81   eps 0.1718   mix 0.0439   time 13.31
Epoch 2067:  train loss 0.4024   train acc 0.5352   worst 0.3601   lr 0.0044   p 212.18   eps 0.1718   mix 0.0439   time 13.39
Epoch 2068:  train loss 0.4037   train acc 0.5362   worst 0.3610   lr 0.0044   p 212.55   eps 0.1718   mix 0.0438   time 13.34
Epoch 2069:  train loss 0.4026   train acc 0.5367   worst 0.3621   lr 0.0044   p 212.92   eps 0.1718   mix 0.0437   time 13.37
Epoch 2070:  train loss 0.4028   train acc 0.5362   worst 0.3614   lr 0.0044   p 213.30   eps 0.1718   mix 0.0437   time 13.35
Epoch 2071:  train loss 0.4023   train acc 0.5341   worst 0.3580   lr 0.0044   p 213.67   eps 0.1718   mix 0.0436   time 13.34
Epoch 2072:  train loss 0.4064   train acc 0.5371   worst 0.3602   lr 0.0044   p 214.05   eps 0.1718   mix 0.0435   time 13.37
Epoch 2073:  train loss 0.4015   train acc 0.5367   worst 0.3615   lr 0.0044   p 214.43   eps 0.1718   mix 0.0434   time 13.42
Epoch 2074:  train loss 0.4030   train acc 0.5346   worst 0.3575   lr 0.0043   p 214.80   eps 0.1718   mix 0.0434   time 13.42
Epoch 2075:  train loss 0.4047   train acc 0.5369   worst 0.3589   lr 0.0043   p 215.18   eps 0.1718   mix 0.0433   time 13.46
Epoch 2076:  train loss 0.3987   train acc 0.5335   worst 0.3629   lr 0.0043   p 215.56   eps 0.1718   mix 0.0432   time 13.37
Epoch 2077:  train loss 0.4052   train acc 0.5363   worst 0.3595   lr 0.0043   p 215.94   eps 0.1718   mix 0.0431   time 13.34
Epoch 2078:  train loss 0.3991   train acc 0.5342   worst 0.3613   lr 0.0043   p 216.32   eps 0.1718   mix 0.0431   time 13.33
Epoch 2079:  train loss 0.3984   train acc 0.5345   worst 0.3618   lr 0.0043   p 216.70   eps 0.1718   mix 0.0430   time 13.35
Epoch 2080:  train loss 0.3986   train acc 0.5340   worst 0.3601   lr 0.0043   p 217.08   eps 0.1718   mix 0.0429   time 13.33
Epoch 2081:  train loss 0.3995   train acc 0.5343   worst 0.3593   lr 0.0043   p 217.46   eps 0.1718   mix 0.0429   time 13.35
Epoch 2082:  train loss 0.3969   train acc 0.5329   worst 0.3605   lr 0.0043   p 217.84   eps 0.1718   mix 0.0428   time 13.32
Epoch 2083:  train loss 0.4007   train acc 0.5365   worst 0.3607   lr 0.0043   p 218.22   eps 0.1718   mix 0.0427   time 13.32
Epoch 2084:  train loss 0.4005   train acc 0.5355   worst 0.3603   lr 0.0043   p 218.61   eps 0.1718   mix 0.0426   time 13.36
Epoch 2085:  train loss 0.4027   train acc 0.5363   worst 0.3598   lr 0.0042   p 218.99   eps 0.1718   mix 0.0426   time 13.34
Epoch 2086:  train loss 0.4007   train acc 0.5364   worst 0.3605   lr 0.0042   p 219.38   eps 0.1718   mix 0.0425   time 13.37
Epoch 2087:  train loss 0.4013   train acc 0.5369   worst 0.3607   lr 0.0042   p 219.76   eps 0.1718   mix 0.0424   time 13.37
Epoch 2088:  train loss 0.4008   train acc 0.5342   worst 0.3599   lr 0.0042   p 220.15   eps 0.1718   mix 0.0424   time 13.34
Epoch 2089:  train loss 0.3981   train acc 0.5341   worst 0.3608   lr 0.0042   p 220.53   eps 0.1718   mix 0.0423   time 13.32
Epoch 2090:  train loss 0.3977   train acc 0.5359   worst 0.3630   lr 0.0042   p 220.92   eps 0.1718   mix 0.0422   time 13.32
Epoch 2091:  train loss 0.4036   train acc 0.5350   worst 0.3567   lr 0.0042   p 221.31   eps 0.1718   mix 0.0421   time 13.45
Epoch 2092:  train loss 0.4013   train acc 0.5354   worst 0.3602   lr 0.0042   p 221.70   eps 0.1718   mix 0.0421   time 13.36
Epoch 2093:  train loss 0.3995   train acc 0.5370   worst 0.3625   lr 0.0042   p 222.09   eps 0.1718   mix 0.0420   time 13.36
Epoch 2094:  train loss 0.4028   train acc 0.5367   worst 0.3597   lr 0.0042   p 222.48   eps 0.1718   mix 0.0419   time 13.31
Epoch 2095:  train loss 0.3986   train acc 0.5340   worst 0.3593   lr 0.0042   p 222.87   eps 0.1718   mix 0.0419   time 13.34
Epoch 2096:  train loss 0.3981   train acc 0.5352   worst 0.3620   lr 0.0042   p 223.26   eps 0.1718   mix 0.0418   time 13.30
Epoch 2097:  train loss 0.4022   train acc 0.5362   worst 0.3602   lr 0.0041   p 223.65   eps 0.1718   mix 0.0417   time 13.29
Epoch 2098:  train loss 0.3987   train acc 0.5354   worst 0.3603   lr 0.0041   p 224.05   eps 0.1718   mix 0.0417   time 13.36
Epoch 2099:  train loss 0.3968   train acc 0.5357   worst 0.3606   lr 0.0041   p 224.44   eps 0.1718   mix 0.0416   time 13.39
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 2099:  clean acc 0.5427   certified acc 0.3866   time 48.53
Calculating metrics for SortNet on test set
Epoch 2099:  clean acc 0.5299   certified acc 0.3789   time 9.15
Epoch 2100:  train loss 0.4004   train acc 0.5367   worst 0.3597   lr 0.0041   p 224.84   eps 0.1718   mix 0.0415   time 13.36
Epoch 2101:  train loss 0.3975   train acc 0.5368   worst 0.3629   lr 0.0041   p 225.23   eps 0.1718   mix 0.0414   time 13.37
Epoch 2102:  train loss 0.3980   train acc 0.5354   worst 0.3605   lr 0.0041   p 225.63   eps 0.1718   mix 0.0414   time 13.38
