dataset = MNIST
model = SortMLPModel(depth=5,width=5120,scalar=True,dropout=0.75,identity_val=10.0)
loss = mixture(lam0=0.02,lam_end=0.0002)
p_start = 8.0
p_end = 1000.0
eps_train = 0.45
eps_test = 0.3
eps_smooth = 0.4
epochs = 0,0,100,1450,1500
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 1
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(28, 28), padding=1)
    ToTensor()
    Normalize(mean=[0.1307], std=[0.3081])
)
SortMLPModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=784, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(in_features=5120, out_features=10, bias=True)
  )
)
number of params:  82708491
Epoch 1137:  train loss 0.0678   train acc 0.9885   worst 0.6313   lr 0.0028   p 326.46   eps 1.4606   mix 0.0006   time 14.06
Epoch 1138:  train loss 0.0679   train acc 0.9891   worst 0.6276   lr 0.0027   p 327.63   eps 1.4606   mix 0.0006   time 14.23
Epoch 1139:  train loss 0.0672   train acc 0.9887   worst 0.6320   lr 0.0027   p 328.80   eps 1.4606   mix 0.0006   time 14.19
Epoch 1140:  train loss 0.0671   train acc 0.9890   worst 0.6297   lr 0.0027   p 329.98   eps 1.4606   mix 0.0006   time 14.14
Epoch 1141:  train loss 0.0676   train acc 0.9886   worst 0.6380   lr 0.0027   p 331.16   eps 1.4606   mix 0.0006   time 14.09
Epoch 1142:  train loss 0.0673   train acc 0.9886   worst 0.6283   lr 0.0027   p 332.35   eps 1.4606   mix 0.0006   time 14.23
Epoch 1143:  train loss 0.0674   train acc 0.9890   worst 0.6319   lr 0.0027   p 333.54   eps 1.4606   mix 0.0006   time 14.23
Epoch 1144:  train loss 0.0668   train acc 0.9889   worst 0.6376   lr 0.0027   p 334.73   eps 1.4606   mix 0.0006   time 14.12
Epoch 1145:  train loss 0.0666   train acc 0.9883   worst 0.6419   lr 0.0026   p 335.93   eps 1.4606   mix 0.0006   time 14.96
Epoch 1146:  train loss 0.0677   train acc 0.9891   worst 0.6271   lr 0.0026   p 337.14   eps 1.4606   mix 0.0006   time 14.73
Epoch 1147:  train loss 0.0687   train acc 0.9888   worst 0.6199   lr 0.0026   p 338.35   eps 1.4606   mix 0.0006   time 14.12
Epoch 1148:  train loss 0.0671   train acc 0.9888   worst 0.6376   lr 0.0026   p 339.56   eps 1.4606   mix 0.0006   time 14.19
Epoch 1149:  train loss 0.0682   train acc 0.9888   worst 0.6291   lr 0.0026   p 340.77   eps 1.4606   mix 0.0006   time 14.20
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1149:  clean acc 0.9909   certified acc 0.9432   time 45.27
Calculating metrics for SortNet on test set
Epoch 1149:  clean acc 0.9857   certified acc 0.9314   time 7.27
Epoch 1150:  train loss 0.0673   train acc 0.9892   worst 0.6331   lr 0.0026   p 342.00   eps 1.4606   mix 0.0006   time 14.35
Epoch 1151:  train loss 0.0673   train acc 0.9890   worst 0.6338   lr 0.0026   p 343.22   eps 1.4606   mix 0.0006   time 14.14
Epoch 1152:  train loss 0.0680   train acc 0.9894   worst 0.6330   lr 0.0025   p 344.45   eps 1.4606   mix 0.0006   time 14.26
Epoch 1153:  train loss 0.0674   train acc 0.9889   worst 0.6299   lr 0.0025   p 345.68   eps 1.4606   mix 0.0006   time 14.31
Epoch 1154:  train loss 0.0673   train acc 0.9889   worst 0.6300   lr 0.0025   p 346.92   eps 1.4606   mix 0.0005   time 14.37
Epoch 1155:  train loss 0.0670   train acc 0.9896   worst 0.6334   lr 0.0025   p 348.17   eps 1.4606   mix 0.0005   time 14.21
Epoch 1156:  train loss 0.0670   train acc 0.9889   worst 0.6350   lr 0.0025   p 349.41   eps 1.4606   mix 0.0005   time 14.06
Epoch 1157:  train loss 0.0672   train acc 0.9893   worst 0.6370   lr 0.0025   p 350.67   eps 1.4606   mix 0.0005   time 14.27
Epoch 1158:  train loss 0.0671   train acc 0.9894   worst 0.6267   lr 0.0025   p 351.92   eps 1.4606   mix 0.0005   time 14.21
Epoch 1159:  train loss 0.0682   train acc 0.9894   worst 0.6257   lr 0.0024   p 353.18   eps 1.4606   mix 0.0005   time 14.76
Epoch 1160:  train loss 0.0669   train acc 0.9888   worst 0.6280   lr 0.0024   p 354.45   eps 1.4606   mix 0.0005   time 14.20
Epoch 1161:  train loss 0.0677   train acc 0.9881   worst 0.6310   lr 0.0024   p 355.72   eps 1.4606   mix 0.0005   time 14.17
Epoch 1162:  train loss 0.0678   train acc 0.9894   worst 0.6228   lr 0.0024   p 356.99   eps 1.4606   mix 0.0005   time 14.22
Epoch 1163:  train loss 0.0670   train acc 0.9894   worst 0.6351   lr 0.0024   p 358.27   eps 1.4606   mix 0.0005   time 14.31
Epoch 1164:  train loss 0.0686   train acc 0.9889   worst 0.6208   lr 0.0024   p 359.56   eps 1.4606   mix 0.0005   time 14.18
Epoch 1165:  train loss 0.0668   train acc 0.9892   worst 0.6335   lr 0.0024   p 360.84   eps 1.4606   mix 0.0005   time 14.19
Epoch 1166:  train loss 0.0675   train acc 0.9887   worst 0.6364   lr 0.0023   p 362.14   eps 1.4606   mix 0.0005   time 14.14
Epoch 1167:  train loss 0.0671   train acc 0.9889   worst 0.6338   lr 0.0023   p 363.43   eps 1.4606   mix 0.0005   time 14.19
Epoch 1168:  train loss 0.0674   train acc 0.9893   worst 0.6342   lr 0.0023   p 364.74   eps 1.4606   mix 0.0005   time 14.73
Epoch 1169:  train loss 0.0681   train acc 0.9890   worst 0.6179   lr 0.0023   p 366.04   eps 1.4606   mix 0.0005   time 14.75
Epoch 1170:  train loss 0.0677   train acc 0.9889   worst 0.6341   lr 0.0023   p 367.35   eps 1.4606   mix 0.0005   time 14.07
Epoch 1171:  train loss 0.0673   train acc 0.9896   worst 0.6275   lr 0.0023   p 368.67   eps 1.4606   mix 0.0005   time 14.13
Epoch 1172:  train loss 0.0676   train acc 0.9891   worst 0.6221   lr 0.0023   p 369.99   eps 1.4606   mix 0.0005   time 14.18
Epoch 1173:  train loss 0.0680   train acc 0.9887   worst 0.6186   lr 0.0023   p 371.32   eps 1.4606   mix 0.0005   time 14.09
Epoch 1174:  train loss 0.0677   train acc 0.9887   worst 0.6340   lr 0.0022   p 372.65   eps 1.4606   mix 0.0005   time 14.17
Epoch 1175:  train loss 0.0671   train acc 0.9892   worst 0.6306   lr 0.0022   p 373.98   eps 1.4606   mix 0.0005   time 14.15
Epoch 1176:  train loss 0.0688   train acc 0.9884   worst 0.6222   lr 0.0022   p 375.32   eps 1.4606   mix 0.0005   time 14.16
Epoch 1177:  train loss 0.0672   train acc 0.9884   worst 0.6367   lr 0.0022   p 376.67   eps 1.4606   mix 0.0005   time 14.17
Epoch 1178:  train loss 0.0681   train acc 0.9891   worst 0.6225   lr 0.0022   p 378.02   eps 1.4606   mix 0.0005   time 14.40
Epoch 1179:  train loss 0.0681   train acc 0.9887   worst 0.6256   lr 0.0022   p 379.37   eps 1.4606   mix 0.0005   time 14.14
Epoch 1180:  train loss 0.0669   train acc 0.9893   worst 0.6371   lr 0.0022   p 380.73   eps 1.4606   mix 0.0005   time 14.22
Epoch 1181:  train loss 0.0677   train acc 0.9889   worst 0.6276   lr 0.0022   p 382.09   eps 1.4606   mix 0.0005   time 14.18
Epoch 1182:  train loss 0.0673   train acc 0.9889   worst 0.6374   lr 0.0021   p 383.46   eps 1.4606   mix 0.0005   time 14.15
Epoch 1183:  train loss 0.0689   train acc 0.9881   worst 0.6240   lr 0.0021   p 384.84   eps 1.4606   mix 0.0005   time 14.24
Epoch 1184:  train loss 0.0674   train acc 0.9888   worst 0.6322   lr 0.0021   p 386.22   eps 1.4606   mix 0.0005   time 14.06
Epoch 1185:  train loss 0.0680   train acc 0.9890   worst 0.6226   lr 0.0021   p 387.60   eps 1.4606   mix 0.0005   time 14.18
Epoch 1186:  train loss 0.0681   train acc 0.9887   worst 0.6282   lr 0.0021   p 388.99   eps 1.4606   mix 0.0005   time 14.06
Epoch 1187:  train loss 0.0675   train acc 0.9890   worst 0.6172   lr 0.0021   p 390.38   eps 1.4606   mix 0.0005   time 14.09
Epoch 1188:  train loss 0.0682   train acc 0.9887   worst 0.6248   lr 0.0021   p 391.78   eps 1.4606   mix 0.0005   time 15.19
Epoch 1189:  train loss 0.0689   train acc 0.9886   worst 0.6207   lr 0.0020   p 393.19   eps 1.4606   mix 0.0005   time 14.47
Epoch 1190:  train loss 0.0674   train acc 0.9889   worst 0.6373   lr 0.0020   p 394.59   eps 1.4606   mix 0.0005   time 14.22
Epoch 1191:  train loss 0.0682   train acc 0.9888   worst 0.6305   lr 0.0020   p 396.01   eps 1.4606   mix 0.0005   time 14.14
Epoch 1192:  train loss 0.0676   train acc 0.9891   worst 0.6254   lr 0.0020   p 397.43   eps 1.4606   mix 0.0005   time 14.09
Epoch 1193:  train loss 0.0678   train acc 0.9892   worst 0.6316   lr 0.0020   p 398.85   eps 1.4606   mix 0.0005   time 14.22
Epoch 1194:  train loss 0.0683   train acc 0.9886   worst 0.6238   lr 0.0020   p 400.28   eps 1.4606   mix 0.0005   time 14.13
Epoch 1195:  train loss 0.0683   train acc 0.9884   worst 0.6194   lr 0.0020   p 401.71   eps 1.4606   mix 0.0005   time 14.11
Epoch 1196:  train loss 0.0687   train acc 0.9878   worst 0.6316   lr 0.0020   p 403.15   eps 1.4606   mix 0.0005   time 14.03
Epoch 1197:  train loss 0.0676   train acc 0.9892   worst 0.6300   lr 0.0019   p 404.60   eps 1.4606   mix 0.0005   time 14.22
Epoch 1198:  train loss 0.0673   train acc 0.9890   worst 0.6336   lr 0.0019   p 406.05   eps 1.4606   mix 0.0005   time 14.44
Epoch 1199:  train loss 0.0675   train acc 0.9887   worst 0.6318   lr 0.0019   p 407.50   eps 1.4606   mix 0.0005   time 14.90
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1199:  clean acc 0.9905   certified acc 0.9438   time 45.04
Calculating metrics for SortNet on test set
Epoch 1199:  clean acc 0.9860   certified acc 0.9308   time 7.86
Epoch 1200:  train loss 0.0678   train acc 0.9889   worst 0.6185   lr 0.0019   p 408.96   eps 1.4606   mix 0.0005   time 14.24
Epoch 1201:  train loss 0.0679   train acc 0.9887   worst 0.6265   lr 0.0019   p 410.43   eps 1.4606   mix 0.0005   time 14.61
Epoch 1202:  train loss 0.0689   train acc 0.9884   worst 0.6159   lr 0.0019   p 411.90   eps 1.4606   mix 0.0005   time 14.16
Epoch 1203:  train loss 0.0683   train acc 0.9888   worst 0.6261   lr 0.0019   p 413.37   eps 1.4606   mix 0.0005   time 14.19
Epoch 1204:  train loss 0.0674   train acc 0.9886   worst 0.6327   lr 0.0019   p 414.86   eps 1.4606   mix 0.0005   time 14.20
Epoch 1205:  train loss 0.0676   train acc 0.9891   worst 0.6303   lr 0.0018   p 416.34   eps 1.4606   mix 0.0005   time 14.15
Epoch 1206:  train loss 0.0680   train acc 0.9888   worst 0.6272   lr 0.0018   p 417.83   eps 1.4606   mix 0.0005   time 14.45
Epoch 1207:  train loss 0.0677   train acc 0.9888   worst 0.6210   lr 0.0018   p 419.33   eps 1.4606   mix 0.0005   time 14.79
Epoch 1208:  train loss 0.0682   train acc 0.9889   worst 0.6213   lr 0.0018   p 420.83   eps 1.4606   mix 0.0005   time 14.16
Epoch 1209:  train loss 0.0674   train acc 0.9888   worst 0.6271   lr 0.0018   p 422.34   eps 1.4606   mix 0.0005   time 14.19
Epoch 1210:  train loss 0.0681   train acc 0.9889   worst 0.6254   lr 0.0018   p 423.85   eps 1.4606   mix 0.0005   time 14.17
Epoch 1211:  train loss 0.0675   train acc 0.9891   worst 0.6280   lr 0.0018   p 425.37   eps 1.4606   mix 0.0005   time 14.20
Epoch 1212:  train loss 0.0673   train acc 0.9887   worst 0.6354   lr 0.0018   p 426.90   eps 1.4606   mix 0.0005   time 14.33
Epoch 1213:  train loss 0.0683   train acc 0.9889   worst 0.6276   lr 0.0018   p 428.43   eps 1.4606   mix 0.0004   time 14.33
Epoch 1214:  train loss 0.0681   train acc 0.9894   worst 0.6198   lr 0.0017   p 429.96   eps 1.4606   mix 0.0004   time 14.17
Epoch 1215:  train loss 0.0681   train acc 0.9885   worst 0.6227   lr 0.0017   p 431.50   eps 1.4606   mix 0.0004   time 14.27
Epoch 1216:  train loss 0.0680   train acc 0.9881   worst 0.6338   lr 0.0017   p 433.05   eps 1.4606   mix 0.0004   time 14.10
Epoch 1217:  train loss 0.0685   train acc 0.9884   worst 0.6279   lr 0.0017   p 434.60   eps 1.4606   mix 0.0004   time 14.47
Epoch 1218:  train loss 0.0678   train acc 0.9888   worst 0.6249   lr 0.0017   p 436.16   eps 1.4606   mix 0.0004   time 14.18
Epoch 1219:  train loss 0.0684   train acc 0.9888   worst 0.6197   lr 0.0017   p 437.72   eps 1.4606   mix 0.0004   time 14.17
Epoch 1220:  train loss 0.0673   train acc 0.9893   worst 0.6268   lr 0.0017   p 439.29   eps 1.4606   mix 0.0004   time 14.13
Epoch 1221:  train loss 0.0682   train acc 0.9888   worst 0.6262   lr 0.0017   p 440.86   eps 1.4606   mix 0.0004   time 14.54
Epoch 1222:  train loss 0.0691   train acc 0.9876   worst 0.6194   lr 0.0016   p 442.44   eps 1.4606   mix 0.0004   time 14.22
Epoch 1223:  train loss 0.0687   train acc 0.9886   worst 0.6210   lr 0.0016   p 444.03   eps 1.4606   mix 0.0004   time 14.18
Epoch 1224:  train loss 0.0684   train acc 0.9885   worst 0.6213   lr 0.0016   p 445.62   eps 1.4606   mix 0.0004   time 14.34
Epoch 1225:  train loss 0.0679   train acc 0.9891   worst 0.6305   lr 0.0016   p 447.21   eps 1.4606   mix 0.0004   time 14.19
Epoch 1226:  train loss 0.0690   train acc 0.9889   worst 0.6215   lr 0.0016   p 448.82   eps 1.4606   mix 0.0004   time 14.10
Epoch 1227:  train loss 0.0683   train acc 0.9888   worst 0.6224   lr 0.0016   p 450.42   eps 1.4606   mix 0.0004   time 14.15
Epoch 1228:  train loss 0.0682   train acc 0.9893   worst 0.6223   lr 0.0016   p 452.04   eps 1.4606   mix 0.0004   time 14.07
Epoch 1229:  train loss 0.0676   train acc 0.9890   worst 0.6263   lr 0.0016   p 453.66   eps 1.4606   mix 0.0004   time 14.11
Epoch 1230:  train loss 0.0678   train acc 0.9885   worst 0.6277   lr 0.0016   p 455.28   eps 1.4606   mix 0.0004   time 14.20
Epoch 1231:  train loss 0.0689   train acc 0.9880   worst 0.6255   lr 0.0015   p 456.91   eps 1.4606   mix 0.0004   time 14.19
Epoch 1232:  train loss 0.0678   train acc 0.9891   worst 0.6287   lr 0.0015   p 458.55   eps 1.4606   mix 0.0004   time 14.29
Epoch 1233:  train loss 0.0684   train acc 0.9889   worst 0.6142   lr 0.0015   p 460.19   eps 1.4606   mix 0.0004   time 14.08
Epoch 1234:  train loss 0.0691   train acc 0.9886   worst 0.6102   lr 0.0015   p 461.84   eps 1.4606   mix 0.0004   time 14.15
Epoch 1235:  train loss 0.0679   train acc 0.9891   worst 0.6240   lr 0.0015   p 463.50   eps 1.4606   mix 0.0004   time 14.24
Epoch 1236:  train loss 0.0686   train acc 0.9887   worst 0.6132   lr 0.0015   p 465.16   eps 1.4606   mix 0.0004   time 14.19
Epoch 1237:  train loss 0.0681   train acc 0.9885   worst 0.6306   lr 0.0015   p 466.83   eps 1.4606   mix 0.0004   time 14.52
Epoch 1238:  train loss 0.0690   train acc 0.9893   worst 0.6141   lr 0.0015   p 468.50   eps 1.4606   mix 0.0004   time 14.17
Epoch 1239:  train loss 0.0684   train acc 0.9890   worst 0.6126   lr 0.0015   p 470.18   eps 1.4606   mix 0.0004   time 14.29
Epoch 1240:  train loss 0.0672   train acc 0.9892   worst 0.6328   lr 0.0014   p 471.86   eps 1.4606   mix 0.0004   time 14.19
Epoch 1241:  train loss 0.0686   train acc 0.9883   worst 0.6160   lr 0.0014   p 473.55   eps 1.4606   mix 0.0004   time 14.13
Epoch 1242:  train loss 0.0677   train acc 0.9891   worst 0.6240   lr 0.0014   p 475.25   eps 1.4606   mix 0.0004   time 14.32
Epoch 1243:  train loss 0.0682   train acc 0.9889   worst 0.6218   lr 0.0014   p 476.95   eps 1.4606   mix 0.0004   time 14.08
Epoch 1244:  train loss 0.0702   train acc 0.9882   worst 0.6172   lr 0.0014   p 478.66   eps 1.4606   mix 0.0004   time 14.16
Epoch 1245:  train loss 0.0685   train acc 0.9896   worst 0.6160   lr 0.0014   p 480.37   eps 1.4606   mix 0.0004   time 14.28
Epoch 1246:  train loss 0.0682   train acc 0.9889   worst 0.6211   lr 0.0014   p 482.10   eps 1.4606   mix 0.0004   time 14.13
Epoch 1247:  train loss 0.0680   train acc 0.9893   worst 0.6263   lr 0.0014   p 483.82   eps 1.4606   mix 0.0004   time 14.43
Epoch 1248:  train loss 0.0682   train acc 0.9892   worst 0.6213   lr 0.0014   p 485.56   eps 1.4606   mix 0.0004   time 14.29
Epoch 1249:  train loss 0.0683   train acc 0.9892   worst 0.6095   lr 0.0014   p 487.30   eps 1.4606   mix 0.0004   time 14.13
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1249:  clean acc 0.9913   certified acc 0.9430   time 45.24
Calculating metrics for SortNet on test set
Epoch 1249:  clean acc 0.9863   certified acc 0.9322   time 7.24
Epoch 1250:  train loss 0.0687   train acc 0.9891   worst 0.6217   lr 0.0013   p 489.04   eps 1.4606   mix 0.0004   time 14.22
Epoch 1251:  train loss 0.0684   train acc 0.9883   worst 0.6185   lr 0.0013   p 490.79   eps 1.4606   mix 0.0004   time 14.17
Epoch 1252:  train loss 0.0689   train acc 0.9891   worst 0.6115   lr 0.0013   p 492.55   eps 1.4606   mix 0.0004   time 14.29
Epoch 1253:  train loss 0.0681   train acc 0.9888   worst 0.6243   lr 0.0013   p 494.32   eps 1.4606   mix 0.0004   time 14.20
Epoch 1254:  train loss 0.0687   train acc 0.9886   worst 0.6162   lr 0.0013   p 496.09   eps 1.4606   mix 0.0004   time 15.01
Epoch 1255:  train loss 0.0682   train acc 0.9889   worst 0.6216   lr 0.0013   p 497.87   eps 1.4606   mix 0.0004   time 14.94
Epoch 1256:  train loss 0.0681   train acc 0.9892   worst 0.6153   lr 0.0013   p 499.65   eps 1.4606   mix 0.0004   time 14.20
Epoch 1257:  train loss 0.0677   train acc 0.9889   worst 0.6325   lr 0.0013   p 501.44   eps 1.4606   mix 0.0004   time 14.32
Epoch 1258:  train loss 0.0688   train acc 0.9893   worst 0.6038   lr 0.0013   p 503.24   eps 1.4606   mix 0.0004   time 14.15
Epoch 1259:  train loss 0.0678   train acc 0.9892   worst 0.6238   lr 0.0012   p 505.04   eps 1.4606   mix 0.0004   time 15.16
Epoch 1260:  train loss 0.0693   train acc 0.9887   worst 0.6112   lr 0.0012   p 506.85   eps 1.4606   mix 0.0004   time 14.20
Epoch 1261:  train loss 0.0684   train acc 0.9891   worst 0.6205   lr 0.0012   p 508.67   eps 1.4606   mix 0.0004   time 14.13
Epoch 1262:  train loss 0.0684   train acc 0.9890   worst 0.6189   lr 0.0012   p 510.49   eps 1.4606   mix 0.0004   time 14.17
Epoch 1263:  train loss 0.0694   train acc 0.9884   worst 0.6192   lr 0.0012   p 512.32   eps 1.4606   mix 0.0004   time 14.13
Epoch 1264:  train loss 0.0683   train acc 0.9892   worst 0.6134   lr 0.0012   p 514.15   eps 1.4606   mix 0.0004   time 14.28
Epoch 1265:  train loss 0.0679   train acc 0.9891   worst 0.6238   lr 0.0012   p 516.00   eps 1.4606   mix 0.0004   time 14.22
Epoch 1266:  train loss 0.0681   train acc 0.9892   worst 0.6128   lr 0.0012   p 517.84   eps 1.4606   mix 0.0004   time 14.30
Epoch 1267:  train loss 0.0687   train acc 0.9881   worst 0.6186   lr 0.0012   p 519.70   eps 1.4606   mix 0.0004   time 14.13
Epoch 1268:  train loss 0.0695   train acc 0.9889   worst 0.6006   lr 0.0012   p 521.56   eps 1.4606   mix 0.0004   time 14.17
Epoch 1269:  train loss 0.0680   train acc 0.9891   worst 0.6200   lr 0.0011   p 523.43   eps 1.4606   mix 0.0004   time 14.56
Epoch 1270:  train loss 0.0679   train acc 0.9887   worst 0.6214   lr 0.0011   p 525.31   eps 1.4606   mix 0.0004   time 14.24
Epoch 1271:  train loss 0.0689   train acc 0.9891   worst 0.6260   lr 0.0011   p 527.19   eps 1.4606   mix 0.0004   time 14.19
Epoch 1272:  train loss 0.0680   train acc 0.9891   worst 0.6234   lr 0.0011   p 529.08   eps 1.4606   mix 0.0004   time 14.25
Epoch 1273:  train loss 0.0688   train acc 0.9890   worst 0.6151   lr 0.0011   p 530.97   eps 1.4606   mix 0.0004   time 14.16
Epoch 1274:  train loss 0.0677   train acc 0.9893   worst 0.6236   lr 0.0011   p 532.87   eps 1.4606   mix 0.0004   time 14.09
Epoch 1275:  train loss 0.0686   train acc 0.9890   worst 0.6096   lr 0.0011   p 534.78   eps 1.4606   mix 0.0004   time 14.11
Epoch 1276:  train loss 0.0697   train acc 0.9880   worst 0.6136   lr 0.0011   p 536.70   eps 1.4606   mix 0.0004   time 14.15
Epoch 1277:  train loss 0.0680   train acc 0.9887   worst 0.6249   lr 0.0011   p 538.62   eps 1.4606   mix 0.0004   time 14.14
Epoch 1278:  train loss 0.0692   train acc 0.9888   worst 0.6147   lr 0.0011   p 540.55   eps 1.4606   mix 0.0004   time 14.08
Epoch 1279:  train loss 0.0683   train acc 0.9890   worst 0.6098   lr 0.0011   p 542.49   eps 1.4606   mix 0.0004   time 14.62
Epoch 1280:  train loss 0.0683   train acc 0.9889   worst 0.6215   lr 0.0010   p 544.43   eps 1.4606   mix 0.0004   time 14.05
Epoch 1281:  train loss 0.0687   train acc 0.9890   worst 0.6118   lr 0.0010   p 546.38   eps 1.4606   mix 0.0004   time 14.14
Epoch 1282:  train loss 0.0683   train acc 0.9893   worst 0.6138   lr 0.0010   p 548.34   eps 1.4606   mix 0.0004   time 14.03
Epoch 1283:  train loss 0.0684   train acc 0.9886   worst 0.6150   lr 0.0010   p 550.31   eps 1.4606   mix 0.0004   time 14.16
Epoch 1284:  train loss 0.0683   train acc 0.9889   worst 0.6238   lr 0.0010   p 552.28   eps 1.4606   mix 0.0004   time 14.65
Epoch 1285:  train loss 0.0688   train acc 0.9891   worst 0.6182   lr 0.0010   p 554.26   eps 1.4606   mix 0.0004   time 14.08
Epoch 1286:  train loss 0.0686   train acc 0.9887   worst 0.6098   lr 0.0010   p 556.24   eps 1.4606   mix 0.0003   time 14.27
Epoch 1287:  train loss 0.0688   train acc 0.9884   worst 0.6215   lr 0.0010   p 558.24   eps 1.4606   mix 0.0003   time 14.06
Epoch 1288:  train loss 0.0689   train acc 0.9890   worst 0.6086   lr 0.0010   p 560.24   eps 1.4606   mix 0.0003   time 14.34
Epoch 1289:  train loss 0.0681   train acc 0.9895   worst 0.6199   lr 0.0010   p 562.24   eps 1.4606   mix 0.0003   time 14.22
Epoch 1290:  train loss 0.0692   train acc 0.9894   worst 0.6114   lr 0.0010   p 564.26   eps 1.4606   mix 0.0003   time 14.17
Epoch 1291:  train loss 0.0692   train acc 0.9891   worst 0.6164   lr 0.0009   p 566.28   eps 1.4606   mix 0.0003   time 14.23
Epoch 1292:  train loss 0.0689   train acc 0.9893   worst 0.6196   lr 0.0009   p 568.31   eps 1.4606   mix 0.0003   time 14.14
Epoch 1293:  train loss 0.0687   train acc 0.9885   worst 0.6229   lr 0.0009   p 570.34   eps 1.4606   mix 0.0003   time 14.08
Epoch 1294:  train loss 0.0691   train acc 0.9887   worst 0.6121   lr 0.0009   p 572.39   eps 1.4606   mix 0.0003   time 14.46
Epoch 1295:  train loss 0.0690   train acc 0.9890   worst 0.6233   lr 0.0009   p 574.44   eps 1.4606   mix 0.0003   time 14.12
Epoch 1296:  train loss 0.0678   train acc 0.9893   worst 0.6103   lr 0.0009   p 576.50   eps 1.4606   mix 0.0003   time 14.24
Epoch 1297:  train loss 0.0688   train acc 0.9886   worst 0.6158   lr 0.0009   p 578.56   eps 1.4606   mix 0.0003   time 14.24
Epoch 1298:  train loss 0.0688   train acc 0.9888   worst 0.6141   lr 0.0009   p 580.64   eps 1.4606   mix 0.0003   time 14.17
Epoch 1299:  train loss 0.0689   train acc 0.9889   worst 0.6048   lr 0.0009   p 582.72   eps 1.4606   mix 0.0003   time 14.13
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1299:  clean acc 0.9910   certified acc 0.9426   time 45.28
Calculating metrics for SortNet on test set
Epoch 1299:  clean acc 0.9859   certified acc 0.9327   time 7.24
Epoch 1300:  train loss 0.0694   train acc 0.9886   worst 0.6083   lr 0.0009   p 584.80   eps 1.4606   mix 0.0003   time 14.16
Epoch 1301:  train loss 0.0694   train acc 0.9886   worst 0.6127   lr 0.0009   p 586.90   eps 1.4606   mix 0.0003   time 14.13
Epoch 1302:  train loss 0.0682   train acc 0.9891   worst 0.6181   lr 0.0008   p 589.00   eps 1.4606   mix 0.0003   time 14.28
Epoch 1303:  train loss 0.0689   train acc 0.9893   worst 0.6114   lr 0.0008   p 591.11   eps 1.4606   mix 0.0003   time 14.11
Epoch 1304:  train loss 0.0689   train acc 0.9887   worst 0.6117   lr 0.0008   p 593.23   eps 1.4606   mix 0.0003   time 14.19
Epoch 1305:  train loss 0.0683   train acc 0.9894   worst 0.6172   lr 0.0008   p 595.36   eps 1.4606   mix 0.0003   time 14.15
Epoch 1306:  train loss 0.0683   train acc 0.9887   worst 0.6196   lr 0.0008   p 597.49   eps 1.4606   mix 0.0003   time 14.31
Epoch 1307:  train loss 0.0686   train acc 0.9890   worst 0.6203   lr 0.0008   p 599.63   eps 1.4606   mix 0.0003   time 14.63
Epoch 1308:  train loss 0.0684   train acc 0.9890   worst 0.6149   lr 0.0008   p 601.78   eps 1.4606   mix 0.0003   time 14.30
Epoch 1309:  train loss 0.0698   train acc 0.9882   worst 0.6137   lr 0.0008   p 603.93   eps 1.4606   mix 0.0003   time 14.11
Epoch 1310:  train loss 0.0679   train acc 0.9890   worst 0.6134   lr 0.0008   p 606.10   eps 1.4606   mix 0.0003   time 14.18
Epoch 1311:  train loss 0.0686   train acc 0.9886   worst 0.6209   lr 0.0008   p 608.27   eps 1.4606   mix 0.0003   time 14.28
Epoch 1312:  train loss 0.0690   train acc 0.9891   worst 0.6203   lr 0.0008   p 610.45   eps 1.4606   mix 0.0003   time 14.25
Epoch 1313:  train loss 0.0690   train acc 0.9886   worst 0.6146   lr 0.0008   p 612.64   eps 1.4606   mix 0.0003   time 14.17
Epoch 1314:  train loss 0.0685   train acc 0.9892   worst 0.6156   lr 0.0007   p 614.83   eps 1.4606   mix 0.0003   time 14.25
Epoch 1315:  train loss 0.0696   train acc 0.9884   worst 0.6053   lr 0.0007   p 617.03   eps 1.4606   mix 0.0003   time 14.12
Epoch 1316:  train loss 0.0684   train acc 0.9882   worst 0.6160   lr 0.0007   p 619.24   eps 1.4606   mix 0.0003   time 14.21
Epoch 1317:  train loss 0.0688   train acc 0.9890   worst 0.6103   lr 0.0007   p 621.46   eps 1.4606   mix 0.0003   time 14.17
