dataset = MNIST
model = SortMLPModel(depth=5,width=5120,scalar=True,dropout=0.7,identity_val=10.0)
loss = mixture(lam0=0.1,lam_end=0.001)
p_start = 8.0
p_end = 1000.0
eps_train = 0.3
eps_test = 0.1
eps_smooth = 0.4
epochs = 0,0,100,1450,1500
decays = None
batch_size = 512
lr = 0.02
wd = 0.02
beta1 = 0.9
beta2 = 0.99
epsilon = 1e-10
start_epoch = 0
checkpoint = None
gpu = 3
dist_url = tcp://localhost:23456
world_size = 1
rank = 0
print_freq = 200
result_dir = result
filter_name = 
seed = 2021
visualize = False
Compose(
    RandomCrop(size=(28, 28), padding=1)
    ToTensor()
    Normalize(mean=[0.1307], std=[0.3081])
)
SortMLPModel(
  (fc_dist): BoundSequential(
    (0): NormDist(
      in_features=784, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (1): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (2): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (3): NormDist(
      in_features=5120, out_features=5120, bias=False
      (mean_shift): MeanShiftDropout(5120, affine=False)
    )
    (4): NormDist(in_features=5120, out_features=10, bias=True)
  )
)
number of params:  82708491
Epoch 0:  train loss 0.9702   train acc 0.4360   worst 0.0580   lr 0.0200   p 8.00   eps 0.9737   mix 0.1000   time 8.84
Epoch 946:  train loss 0.0230   train acc 0.9959   worst 0.9088   lr 0.0060   p 164.87   eps 0.9737   mix 0.0056   time 27.31
Epoch 947:  train loss 0.0232   train acc 0.9958   worst 0.9098   lr 0.0060   p 165.47   eps 0.9737   mix 0.0056   time 27.18
Epoch 948:  train loss 0.0227   train acc 0.9956   worst 0.9100   lr 0.0060   p 166.06   eps 0.9737   mix 0.0055   time 27.54
Epoch 949:  train loss 0.0224   train acc 0.9956   worst 0.9109   lr 0.0060   p 166.65   eps 0.9737   mix 0.0055   time 27.22
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 949:  clean acc 0.9973   certified acc 0.9945   time 98.95
Calculating metrics for SortNet on test set
Epoch 949:  clean acc 0.9899   certified acc 0.9785   time 14.81
Epoch 950:  train loss 0.0229   train acc 0.9960   worst 0.9099   lr 0.0059   p 167.25   eps 0.9737   mix 0.0055   time 27.15
Epoch 951:  train loss 0.0235   train acc 0.9957   worst 0.9086   lr 0.0059   p 167.85   eps 0.9737   mix 0.0055   time 27.29
Epoch 952:  train loss 0.0228   train acc 0.9960   worst 0.9102   lr 0.0059   p 168.45   eps 0.9737   mix 0.0055   time 27.16
Epoch 953:  train loss 0.0224   train acc 0.9959   worst 0.9116   lr 0.0059   p 169.05   eps 0.9737   mix 0.0054   time 26.63
Epoch 954:  train loss 0.0232   train acc 0.9958   worst 0.9091   lr 0.0059   p 169.66   eps 0.9737   mix 0.0054   time 27.19
Epoch 955:  train loss 0.0231   train acc 0.9959   worst 0.9099   lr 0.0058   p 170.27   eps 0.9737   mix 0.0054   time 27.41
Epoch 956:  train loss 0.0228   train acc 0.9960   worst 0.9106   lr 0.0058   p 170.88   eps 0.9737   mix 0.0054   time 27.11
Epoch 957:  train loss 0.0225   train acc 0.9958   worst 0.9110   lr 0.0058   p 171.49   eps 0.9737   mix 0.0054   time 27.43
Epoch 958:  train loss 0.0230   train acc 0.9960   worst 0.9098   lr 0.0058   p 172.10   eps 0.9737   mix 0.0054   time 27.29
Epoch 959:  train loss 0.0229   train acc 0.9958   worst 0.9088   lr 0.0058   p 172.72   eps 0.9737   mix 0.0053   time 27.30
Epoch 960:  train loss 0.0229   train acc 0.9954   worst 0.9090   lr 0.0057   p 173.34   eps 0.9737   mix 0.0053   time 27.34
Epoch 961:  train loss 0.0232   train acc 0.9957   worst 0.9104   lr 0.0057   p 173.96   eps 0.9737   mix 0.0053   time 26.16
Epoch 962:  train loss 0.0235   train acc 0.9957   worst 0.9082   lr 0.0057   p 174.58   eps 0.9737   mix 0.0053   time 27.21
Epoch 963:  train loss 0.0229   train acc 0.9958   worst 0.9097   lr 0.0057   p 175.21   eps 0.9737   mix 0.0053   time 27.02
Epoch 964:  train loss 0.0228   train acc 0.9959   worst 0.9089   lr 0.0057   p 175.84   eps 0.9737   mix 0.0052   time 27.02
Epoch 965:  train loss 0.0236   train acc 0.9955   worst 0.9089   lr 0.0056   p 176.47   eps 0.9737   mix 0.0052   time 27.95
Epoch 966:  train loss 0.0229   train acc 0.9957   worst 0.9106   lr 0.0056   p 177.10   eps 0.9737   mix 0.0052   time 29.38
Epoch 967:  train loss 0.0227   train acc 0.9960   worst 0.9104   lr 0.0056   p 177.73   eps 0.9737   mix 0.0052   time 29.35
Epoch 968:  train loss 0.0230   train acc 0.9959   worst 0.9094   lr 0.0056   p 178.37   eps 0.9737   mix 0.0052   time 29.94
Epoch 969:  train loss 0.0226   train acc 0.9958   worst 0.9099   lr 0.0056   p 179.01   eps 0.9737   mix 0.0052   time 29.09
Epoch 970:  train loss 0.0223   train acc 0.9961   worst 0.9109   lr 0.0056   p 179.65   eps 0.9737   mix 0.0051   time 27.19
Epoch 971:  train loss 0.0226   train acc 0.9960   worst 0.9098   lr 0.0055   p 180.30   eps 0.9737   mix 0.0051   time 27.13
Epoch 972:  train loss 0.0232   train acc 0.9961   worst 0.9083   lr 0.0055   p 180.94   eps 0.9737   mix 0.0051   time 27.12
Epoch 973:  train loss 0.0229   train acc 0.9955   worst 0.9103   lr 0.0055   p 181.59   eps 0.9737   mix 0.0051   time 27.26
Epoch 974:  train loss 0.0228   train acc 0.9960   worst 0.9096   lr 0.0055   p 182.24   eps 0.9737   mix 0.0051   time 27.18
Epoch 975:  train loss 0.0228   train acc 0.9959   worst 0.9112   lr 0.0055   p 182.89   eps 0.9737   mix 0.0051   time 27.12
Epoch 976:  train loss 0.0234   train acc 0.9957   worst 0.9103   lr 0.0054   p 183.55   eps 0.9737   mix 0.0050   time 27.13
Epoch 977:  train loss 0.0234   train acc 0.9953   worst 0.9095   lr 0.0054   p 184.21   eps 0.9737   mix 0.0050   time 27.16
Epoch 978:  train loss 0.0228   train acc 0.9960   worst 0.9081   lr 0.0054   p 184.87   eps 0.9737   mix 0.0050   time 27.20
Epoch 979:  train loss 0.0227   train acc 0.9960   worst 0.9090   lr 0.0054   p 185.53   eps 0.9737   mix 0.0050   time 27.26
Epoch 980:  train loss 0.0233   train acc 0.9957   worst 0.9100   lr 0.0054   p 186.19   eps 0.9737   mix 0.0050   time 27.35
Epoch 981:  train loss 0.0226   train acc 0.9956   worst 0.9102   lr 0.0053   p 186.86   eps 0.9737   mix 0.0050   time 27.22
Epoch 982:  train loss 0.0228   train acc 0.9960   worst 0.9090   lr 0.0053   p 187.53   eps 0.9737   mix 0.0049   time 27.31
Epoch 983:  train loss 0.0229   train acc 0.9958   worst 0.9095   lr 0.0053   p 188.20   eps 0.9737   mix 0.0049   time 27.34
Epoch 984:  train loss 0.0223   train acc 0.9961   worst 0.9098   lr 0.0053   p 188.88   eps 0.9737   mix 0.0049   time 27.27
Epoch 985:  train loss 0.0230   train acc 0.9959   worst 0.9098   lr 0.0053   p 189.55   eps 0.9737   mix 0.0049   time 27.35
Epoch 986:  train loss 0.0230   train acc 0.9960   worst 0.9079   lr 0.0053   p 190.23   eps 0.9737   mix 0.0049   time 27.60
Epoch 987:  train loss 0.0241   train acc 0.9949   worst 0.9081   lr 0.0052   p 190.91   eps 0.9737   mix 0.0049   time 27.43
Epoch 988:  train loss 0.0232   train acc 0.9959   worst 0.9081   lr 0.0052   p 191.60   eps 0.9737   mix 0.0048   time 27.54
Epoch 989:  train loss 0.0231   train acc 0.9955   worst 0.9095   lr 0.0052   p 192.28   eps 0.9737   mix 0.0048   time 27.55
Epoch 990:  train loss 0.0231   train acc 0.9953   worst 0.9094   lr 0.0052   p 192.97   eps 0.9737   mix 0.0048   time 28.15
Epoch 991:  train loss 0.0234   train acc 0.9958   worst 0.9096   lr 0.0052   p 193.66   eps 0.9737   mix 0.0048   time 27.89
Epoch 992:  train loss 0.0229   train acc 0.9962   worst 0.9095   lr 0.0051   p 194.36   eps 0.9737   mix 0.0048   time 28.14
Epoch 993:  train loss 0.0224   train acc 0.9959   worst 0.9102   lr 0.0051   p 195.06   eps 0.9737   mix 0.0048   time 28.04
Epoch 994:  train loss 0.0222   train acc 0.9960   worst 0.9111   lr 0.0051   p 195.75   eps 0.9737   mix 0.0047   time 27.67
Epoch 995:  train loss 0.0234   train acc 0.9955   worst 0.9085   lr 0.0051   p 196.46   eps 0.9737   mix 0.0047   time 27.97
Epoch 996:  train loss 0.0239   train acc 0.9953   worst 0.9080   lr 0.0051   p 197.16   eps 0.9737   mix 0.0047   time 27.47
Epoch 997:  train loss 0.0228   train acc 0.9959   worst 0.9103   lr 0.0051   p 197.87   eps 0.9737   mix 0.0047   time 27.27
Epoch 998:  train loss 0.0231   train acc 0.9960   worst 0.9101   lr 0.0050   p 198.57   eps 0.9737   mix 0.0047   time 27.27
Epoch 999:  train loss 0.0236   train acc 0.9954   worst 0.9081   lr 0.0050   p 199.29   eps 0.9737   mix 0.0047   time 27.28
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 999:  clean acc 0.9968   certified acc 0.9945   time 97.86
Calculating metrics for SortNet on test set
Epoch 999:  clean acc 0.9892   certified acc 0.9781   time 15.43
Epoch 1000:  train loss 0.0224   train acc 0.9958   worst 0.9109   lr 0.0050   p 200.00   eps 0.9737   mix 0.0046   time 27.31
Epoch 1001:  train loss 0.0230   train acc 0.9957   worst 0.9088   lr 0.0050   p 200.72   eps 0.9737   mix 0.0046   time 27.41
Epoch 1002:  train loss 0.0231   train acc 0.9957   worst 0.9093   lr 0.0050   p 201.44   eps 0.9737   mix 0.0046   time 27.19
Epoch 1003:  train loss 0.0227   train acc 0.9961   worst 0.9092   lr 0.0049   p 202.16   eps 0.9737   mix 0.0046   time 27.29
Epoch 1004:  train loss 0.0228   train acc 0.9957   worst 0.9094   lr 0.0049   p 202.88   eps 0.9737   mix 0.0046   time 26.82
Epoch 1005:  train loss 0.0233   train acc 0.9954   worst 0.9086   lr 0.0049   p 203.61   eps 0.9737   mix 0.0046   time 27.15
Epoch 1006:  train loss 0.0227   train acc 0.9957   worst 0.9084   lr 0.0049   p 204.34   eps 0.9737   mix 0.0045   time 27.41
Epoch 1007:  train loss 0.0231   train acc 0.9956   worst 0.9109   lr 0.0049   p 205.07   eps 0.9737   mix 0.0045   time 27.37
Epoch 1008:  train loss 0.0225   train acc 0.9960   worst 0.9094   lr 0.0049   p 205.81   eps 0.9737   mix 0.0045   time 27.12
Epoch 1009:  train loss 0.0226   train acc 0.9961   worst 0.9102   lr 0.0048   p 206.54   eps 0.9737   mix 0.0045   time 27.27
Epoch 1010:  train loss 0.0231   train acc 0.9959   worst 0.9082   lr 0.0048   p 207.28   eps 0.9737   mix 0.0045   time 27.11
Epoch 1011:  train loss 0.0227   train acc 0.9961   worst 0.9098   lr 0.0048   p 208.03   eps 0.9737   mix 0.0045   time 27.17
Epoch 1012:  train loss 0.0228   train acc 0.9959   worst 0.9083   lr 0.0048   p 208.77   eps 0.9737   mix 0.0045   time 27.15
Epoch 1013:  train loss 0.0229   train acc 0.9957   worst 0.9093   lr 0.0048   p 209.52   eps 0.9737   mix 0.0044   time 27.09
Epoch 1014:  train loss 0.0238   train acc 0.9956   worst 0.9072   lr 0.0047   p 210.27   eps 0.9737   mix 0.0044   time 27.53
Epoch 1015:  train loss 0.0232   train acc 0.9957   worst 0.9085   lr 0.0047   p 211.02   eps 0.9737   mix 0.0044   time 28.03
Epoch 1016:  train loss 0.0231   train acc 0.9957   worst 0.9088   lr 0.0047   p 211.78   eps 0.9737   mix 0.0044   time 29.44
Epoch 1017:  train loss 0.0231   train acc 0.9957   worst 0.9109   lr 0.0047   p 212.54   eps 0.9737   mix 0.0044   time 29.46
Epoch 1018:  train loss 0.0228   train acc 0.9958   worst 0.9090   lr 0.0047   p 213.30   eps 0.9737   mix 0.0044   time 29.37
Epoch 1019:  train loss 0.0233   train acc 0.9957   worst 0.9092   lr 0.0047   p 214.06   eps 0.9737   mix 0.0044   time 28.02
Epoch 1020:  train loss 0.0230   train acc 0.9956   worst 0.9089   lr 0.0046   p 214.83   eps 0.9737   mix 0.0043   time 27.20
Epoch 1021:  train loss 0.0227   train acc 0.9960   worst 0.9080   lr 0.0046   p 215.60   eps 0.9737   mix 0.0043   time 27.28
Epoch 1022:  train loss 0.0230   train acc 0.9957   worst 0.9089   lr 0.0046   p 216.37   eps 0.9737   mix 0.0043   time 27.24
Epoch 1023:  train loss 0.0233   train acc 0.9956   worst 0.9097   lr 0.0046   p 217.15   eps 0.9737   mix 0.0043   time 27.30
Epoch 1024:  train loss 0.0231   train acc 0.9959   worst 0.9082   lr 0.0046   p 217.93   eps 0.9737   mix 0.0043   time 27.57
Epoch 1025:  train loss 0.0229   train acc 0.9960   worst 0.9094   lr 0.0046   p 218.71   eps 0.9737   mix 0.0043   time 27.28
Epoch 1026:  train loss 0.0230   train acc 0.9960   worst 0.9091   lr 0.0045   p 219.49   eps 0.9737   mix 0.0042   time 27.29
Epoch 1027:  train loss 0.0232   train acc 0.9956   worst 0.9090   lr 0.0045   p 220.28   eps 0.9737   mix 0.0042   time 27.32
Epoch 1028:  train loss 0.0232   train acc 0.9957   worst 0.9075   lr 0.0045   p 221.07   eps 0.9737   mix 0.0042   time 27.29
Epoch 1029:  train loss 0.0236   train acc 0.9949   worst 0.9075   lr 0.0045   p 221.86   eps 0.9737   mix 0.0042   time 27.67
Epoch 1030:  train loss 0.0231   train acc 0.9956   worst 0.9090   lr 0.0045   p 222.65   eps 0.9737   mix 0.0042   time 27.05
Epoch 1031:  train loss 0.0233   train acc 0.9958   worst 0.9084   lr 0.0044   p 223.45   eps 0.9737   mix 0.0042   time 27.14
Epoch 1032:  train loss 0.0229   train acc 0.9961   worst 0.9092   lr 0.0044   p 224.25   eps 0.9737   mix 0.0042   time 27.15
Epoch 1033:  train loss 0.0227   train acc 0.9960   worst 0.9095   lr 0.0044   p 225.05   eps 0.9737   mix 0.0041   time 27.21
Epoch 1034:  train loss 0.0231   train acc 0.9958   worst 0.9084   lr 0.0044   p 225.86   eps 0.9737   mix 0.0041   time 27.27
Epoch 1035:  train loss 0.0226   train acc 0.9960   worst 0.9101   lr 0.0044   p 226.67   eps 0.9737   mix 0.0041   time 27.21
Epoch 1036:  train loss 0.0235   train acc 0.9954   worst 0.9075   lr 0.0044   p 227.48   eps 0.9737   mix 0.0041   time 27.01
Epoch 1037:  train loss 0.0231   train acc 0.9962   worst 0.9071   lr 0.0043   p 228.30   eps 0.9737   mix 0.0041   time 27.16
Epoch 1038:  train loss 0.0232   train acc 0.9959   worst 0.9077   lr 0.0043   p 229.12   eps 0.9737   mix 0.0041   time 27.41
Epoch 1039:  train loss 0.0231   train acc 0.9955   worst 0.9090   lr 0.0043   p 229.94   eps 0.9737   mix 0.0041   time 27.20
Epoch 1040:  train loss 0.0227   train acc 0.9963   worst 0.9091   lr 0.0043   p 230.76   eps 0.9737   mix 0.0040   time 26.86
Epoch 1041:  train loss 0.0229   train acc 0.9957   worst 0.9089   lr 0.0043   p 231.59   eps 0.9737   mix 0.0040   time 28.15
Epoch 1042:  train loss 0.0229   train acc 0.9960   worst 0.9078   lr 0.0043   p 232.42   eps 0.9737   mix 0.0040   time 27.36
Epoch 1043:  train loss 0.0228   train acc 0.9955   worst 0.9095   lr 0.0042   p 233.25   eps 0.9737   mix 0.0040   time 27.09
Epoch 1044:  train loss 0.0231   train acc 0.9956   worst 0.9084   lr 0.0042   p 234.09   eps 0.9737   mix 0.0040   time 27.18
Epoch 1045:  train loss 0.0231   train acc 0.9958   worst 0.9078   lr 0.0042   p 234.92   eps 0.9737   mix 0.0040   time 27.05
Epoch 1046:  train loss 0.0225   train acc 0.9962   worst 0.9103   lr 0.0042   p 235.77   eps 0.9737   mix 0.0040   time 27.55
Epoch 1047:  train loss 0.0231   train acc 0.9960   worst 0.9087   lr 0.0042   p 236.61   eps 0.9737   mix 0.0040   time 27.16
Epoch 1048:  train loss 0.0228   train acc 0.9960   worst 0.9092   lr 0.0042   p 237.46   eps 0.9737   mix 0.0039   time 26.13
Epoch 1049:  train loss 0.0226   train acc 0.9958   worst 0.9097   lr 0.0041   p 238.31   eps 0.9737   mix 0.0039   time 27.05
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1049:  clean acc 0.9969   certified acc 0.9945   time 98.74
Calculating metrics for SortNet on test set
Epoch 1049:  clean acc 0.9896   certified acc 0.9788   time 15.46
Epoch 1050:  train loss 0.0229   train acc 0.9960   worst 0.9085   lr 0.0041   p 239.16   eps 0.9737   mix 0.0039   time 27.09
Epoch 1051:  train loss 0.0230   train acc 0.9957   worst 0.9078   lr 0.0041   p 240.02   eps 0.9737   mix 0.0039   time 27.25
Epoch 1052:  train loss 0.0229   train acc 0.9958   worst 0.9095   lr 0.0041   p 240.88   eps 0.9737   mix 0.0039   time 27.11
Epoch 1053:  train loss 0.0229   train acc 0.9955   worst 0.9090   lr 0.0041   p 241.74   eps 0.9737   mix 0.0039   time 27.16
Epoch 1054:  train loss 0.0230   train acc 0.9961   worst 0.9080   lr 0.0041   p 242.61   eps 0.9737   mix 0.0039   time 27.18
Epoch 1055:  train loss 0.0232   train acc 0.9957   worst 0.9083   lr 0.0040   p 243.48   eps 0.9737   mix 0.0038   time 27.20
Epoch 1056:  train loss 0.0226   train acc 0.9960   worst 0.9094   lr 0.0040   p 244.35   eps 0.9737   mix 0.0038   time 27.22
Epoch 1057:  train loss 0.0233   train acc 0.9954   worst 0.9076   lr 0.0040   p 245.23   eps 0.9737   mix 0.0038   time 27.17
Epoch 1058:  train loss 0.0226   train acc 0.9959   worst 0.9104   lr 0.0040   p 246.10   eps 0.9737   mix 0.0038   time 26.65
Epoch 1059:  train loss 0.0226   train acc 0.9959   worst 0.9109   lr 0.0040   p 246.99   eps 0.9737   mix 0.0038   time 27.27
Epoch 1060:  train loss 0.0230   train acc 0.9958   worst 0.9090   lr 0.0040   p 247.87   eps 0.9737   mix 0.0038   time 27.24
Epoch 1061:  train loss 0.0230   train acc 0.9958   worst 0.9080   lr 0.0039   p 248.76   eps 0.9737   mix 0.0038   time 27.18
Epoch 1062:  train loss 0.0234   train acc 0.9957   worst 0.9089   lr 0.0039   p 249.65   eps 0.9737   mix 0.0038   time 26.96
Epoch 1063:  train loss 0.0235   train acc 0.9956   worst 0.9077   lr 0.0039   p 250.55   eps 0.9737   mix 0.0037   time 27.15
Epoch 1064:  train loss 0.0229   train acc 0.9960   worst 0.9068   lr 0.0039   p 251.44   eps 0.9737   mix 0.0037   time 27.14
Epoch 1065:  train loss 0.0232   train acc 0.9955   worst 0.9082   lr 0.0039   p 252.34   eps 0.9737   mix 0.0037   time 28.51
Epoch 1066:  train loss 0.0231   train acc 0.9958   worst 0.9092   lr 0.0039   p 253.25   eps 0.9737   mix 0.0037   time 29.81
Epoch 1067:  train loss 0.0233   train acc 0.9957   worst 0.9079   lr 0.0038   p 254.16   eps 0.9737   mix 0.0037   time 29.51
Epoch 1068:  train loss 0.0228   train acc 0.9959   worst 0.9108   lr 0.0038   p 255.07   eps 0.9737   mix 0.0037   time 29.37
Epoch 1069:  train loss 0.0229   train acc 0.9956   worst 0.9096   lr 0.0038   p 255.98   eps 0.9737   mix 0.0037   time 27.59
Epoch 1070:  train loss 0.0223   train acc 0.9958   worst 0.9095   lr 0.0038   p 256.90   eps 0.9737   mix 0.0037   time 27.33
Epoch 1071:  train loss 0.0230   train acc 0.9960   worst 0.9089   lr 0.0038   p 257.82   eps 0.9737   mix 0.0036   time 27.31
Epoch 1072:  train loss 0.0229   train acc 0.9958   worst 0.9089   lr 0.0038   p 258.74   eps 0.9737   mix 0.0036   time 27.29
Epoch 1073:  train loss 0.0228   train acc 0.9959   worst 0.9085   lr 0.0037   p 259.67   eps 0.9737   mix 0.0036   time 27.16
Epoch 1074:  train loss 0.0230   train acc 0.9957   worst 0.9103   lr 0.0037   p 260.60   eps 0.9737   mix 0.0036   time 27.48
Epoch 1075:  train loss 0.0223   train acc 0.9960   worst 0.9098   lr 0.0037   p 261.53   eps 0.9737   mix 0.0036   time 27.11
Epoch 1076:  train loss 0.0225   train acc 0.9957   worst 0.9099   lr 0.0037   p 262.47   eps 0.9737   mix 0.0036   time 27.25
Epoch 1077:  train loss 0.0223   train acc 0.9960   worst 0.9096   lr 0.0037   p 263.41   eps 0.9737   mix 0.0036   time 27.27
Epoch 1078:  train loss 0.0234   train acc 0.9957   worst 0.9079   lr 0.0037   p 264.35   eps 0.9737   mix 0.0036   time 27.34
Epoch 1079:  train loss 0.0227   train acc 0.9958   worst 0.9091   lr 0.0036   p 265.30   eps 0.9737   mix 0.0035   time 27.24
Epoch 1080:  train loss 0.0228   train acc 0.9957   worst 0.9085   lr 0.0036   p 266.25   eps 0.9737   mix 0.0035   time 27.30
Epoch 1081:  train loss 0.0232   train acc 0.9956   worst 0.9099   lr 0.0036   p 267.21   eps 0.9737   mix 0.0035   time 27.21
Epoch 1082:  train loss 0.0232   train acc 0.9957   worst 0.9078   lr 0.0036   p 268.16   eps 0.9737   mix 0.0035   time 27.09
Epoch 1083:  train loss 0.0229   train acc 0.9955   worst 0.9096   lr 0.0036   p 269.12   eps 0.9737   mix 0.0035   time 27.34
Epoch 1084:  train loss 0.0231   train acc 0.9955   worst 0.9090   lr 0.0036   p 270.09   eps 0.9737   mix 0.0035   time 27.29
Epoch 1085:  train loss 0.0231   train acc 0.9957   worst 0.9095   lr 0.0035   p 271.06   eps 0.9737   mix 0.0035   time 27.15
Epoch 1086:  train loss 0.0225   train acc 0.9957   worst 0.9110   lr 0.0035   p 272.03   eps 0.9737   mix 0.0035   time 26.70
Epoch 1087:  train loss 0.0228   train acc 0.9959   worst 0.9090   lr 0.0035   p 273.00   eps 0.9737   mix 0.0034   time 27.47
Epoch 1088:  train loss 0.0231   train acc 0.9959   worst 0.9088   lr 0.0035   p 273.98   eps 0.9737   mix 0.0034   time 27.11
Epoch 1089:  train loss 0.0225   train acc 0.9958   worst 0.9101   lr 0.0035   p 274.96   eps 0.9737   mix 0.0034   time 27.29
Epoch 1090:  train loss 0.0225   train acc 0.9960   worst 0.9092   lr 0.0035   p 275.95   eps 0.9737   mix 0.0034   time 27.12
Epoch 1091:  train loss 0.0227   train acc 0.9960   worst 0.9092   lr 0.0034   p 276.93   eps 0.9737   mix 0.0034   time 27.13
Epoch 1092:  train loss 0.0230   train acc 0.9958   worst 0.9108   lr 0.0034   p 277.93   eps 0.9737   mix 0.0034   time 27.08
Epoch 1093:  train loss 0.0233   train acc 0.9959   worst 0.9082   lr 0.0034   p 278.92   eps 0.9737   mix 0.0034   time 27.00
Epoch 1094:  train loss 0.0227   train acc 0.9962   worst 0.9108   lr 0.0034   p 279.92   eps 0.9737   mix 0.0034   time 26.72
Epoch 1095:  train loss 0.0225   train acc 0.9957   worst 0.9105   lr 0.0034   p 280.92   eps 0.9737   mix 0.0034   time 27.10
Epoch 1096:  train loss 0.0228   train acc 0.9959   worst 0.9090   lr 0.0034   p 281.93   eps 0.9737   mix 0.0033   time 27.27
Epoch 1097:  train loss 0.0230   train acc 0.9956   worst 0.9096   lr 0.0034   p 282.94   eps 0.9737   mix 0.0033   time 27.88
Epoch 1098:  train loss 0.0233   train acc 0.9958   worst 0.9089   lr 0.0033   p 283.96   eps 0.9737   mix 0.0033   time 27.24
Epoch 1099:  train loss 0.0229   train acc 0.9956   worst 0.9093   lr 0.0033   p 284.97   eps 0.9737   mix 0.0033   time 27.27
Preparing for testing (updating running mean)
Calculating metrics for SortNet on training set
Epoch 1099:  clean acc 0.9968   certified acc 0.9940   time 98.88
Calculating metrics for SortNet on test set
Epoch 1099:  clean acc 0.9896   certified acc 0.9804   time 14.77
Epoch 1100:  train loss 0.0225   train acc 0.9959   worst 0.9098   lr 0.0033   p 285.99   eps 0.9737   mix 0.0033   time 27.09
Epoch 1101:  train loss 0.0235   train acc 0.9958   worst 0.9080   lr 0.0033   p 287.02   eps 0.9737   mix 0.0033   time 27.16
Epoch 1102:  train loss 0.0231   train acc 0.9955   worst 0.9097   lr 0.0033   p 288.05   eps 0.9737   mix 0.0033   time 27.20
Epoch 1103:  train loss 0.0225   train acc 0.9958   worst 0.9106   lr 0.0033   p 289.08   eps 0.9737   mix 0.0033   time 27.26
Epoch 1104:  train loss 0.0226   train acc 0.9958   worst 0.9104   lr 0.0032   p 290.11   eps 0.9737   mix 0.0033   time 27.16
Epoch 1105:  train loss 0.0229   train acc 0.9957   worst 0.9089   lr 0.0032   p 291.15   eps 0.9737   mix 0.0032   time 26.97
